latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
35.676624,139.69112,40.0,32400,Asia/Tokyo,GMT+9

time,temperature_2m (°C),precipitation (mm),snowfall (cm),rain (mm),apparent_temperature (°C),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h)
2024-07-18T05:00,23.5,0.00,0.00,0.00,28.4,5.5,23,10.1
2024-07-18T06:00,23.7,0.00,0.00,0.00,28.9,4.1,52,9.4
2024-07-18T07:00,25.2,0.00,0.00,0.00,30.9,1.5,166,9.7
2024-07-18T08:00,26.5,0.00,0.00,0.00,32.0,1.8,90,8.3
2024-07-18T09:00,28.0,0.00,0.00,0.00,33.3,3.0,104,10.8
2024-07-18T10:00,28.2,0.00,0.00,0.00,33.9,2.4,117,11.2
2024-07-18T11:00,29.2,0.00,0.00,0.00,34.8,6.8,148,15.8
2024-07-18T12:00,30.0,0.00,0.00,0.00,37.0,9.7,141,20.2
2024-07-18T13:00,30.5,0.00,0.00,0.00,37.1,10.4,136,21.6
2024-07-18T14:00,31.1,0.00,0.00,0.00,36.3,13.4,144,23.4
2024-07-18T15:00,30.8,0.00,0.00,0.00,34.8,18.2,162,30.2
2024-07-18T16:00,30.3,0.00,0.00,0.00,34.2,15.5,176,29.9
2024-07-18T17:00,29.4,0.00,0.00,0.00,33.4,15.1,179,25.2
2024-07-18T18:00,28.2,0.00,0.00,0.00,32.5,14.8,177,23.4
2024-07-18T19:00,26.8,0.00,0.00,0.00,31.2,14.1,177,21.6
2024-07-18T20:00,26.3,0.00,0.00,0.00,30.7,13.4,156,20.5
2024-07-18T21:00,25.9,0.00,0.00,0.00,31.0,9.0,157,19.1
2024-07-18T22:00,26.0,0.00,0.00,0.00,31.1,6.8,155,12.2
2024-07-18T23:00,25.6,0.00,0.00,0.00,30.4,8.2,195,11.5
2024-07-19T00:00,25.1,0.00,0.00,0.00,29.8,9.1,214,13.0
2024-07-19T01:00,24.9,0.00,0.00,0.00,29.8,7.7,229,13.0
2024-07-19T02:00,24.5,0.00,0.00,0.00,29.4,7.7,242,11.5
2024-07-19T03:00,24.3,0.00,0.00,0.00,29.4,6.8,273,11.5
2024-07-19T04:00,24.1,0.00,0.00,0.00,29.4,5.5,281,10.1
2024-07-19T05:00,24.1,0.00,0.00,0.00,29.8,2.9,270,7.6
2024-07-19T06:00,24.7,0.00,0.00,0.00,30.8,1.6,207,5.4
2024-07-19T07:00,26.2,0.00,0.00,0.00,32.0,4.1,135,9.7
2024-07-19T08:00,27.5,0.00,0.00,0.00,33.1,4.8,138,13.0
2024-07-19T09:00,28.4,0.00,0.00,0.00,34.0,3.1,126,13.0
2024-07-19T10:00,31.1,0.00,0.00,0.00,37.9,4.1,225,13.7
2024-07-19T11:00,31.4,0.00,0.00,0.00,36.7,4.3,180,13.7
2024-07-19T12:00,32.1,0.00,0.00,0.00,37.4,6.5,183,15.5
2024-07-19T13:00,32.5,0.00,0.00,0.00,38.1,9.4,162,18.4
2024-07-19T14:00,32.1,0.00,0.00,0.00,37.0,14.2,173,23.8
2024-07-19T15:00,32.1,0.00,0.00,0.00,36.7,15.8,181,25.9
2024-07-19T16:00,31.7,0.00,0.00,0.00,36.4,17.0,201,27.0
2024-07-19T17:00,30.7,0.00,0.00,0.00,35.6,15.8,204,26.6
2024-07-19T18:00,29.7,0.00,0.00,0.00,34.8,14.2,207,24.5
2024-07-19T19:00,28.4,0.00,0.00,0.00,33.7,11.6,206,20.9
2024-07-19T20:00,27.7,0.00,0.00,0.00,33.0,11.6,210,16.6
2024-07-19T21:00,27.3,0.00,0.00,0.00,32.6,11.3,211,16.9
2024-07-19T22:00,27.5,0.00,0.00,0.00,32.6,13.1,212,19.4
2024-07-19T23:00,27.3,0.00,0.00,0.00,32.6,11.2,213,19.1
2024-07-20T00:00,26.9,0.00,0.00,0.00,31.7,14.0,209,19.8
2024-07-20T01:00,26.6,0.00,0.00,0.00,31.5,13.1,217,20.9
2024-07-20T02:00,26.4,0.00,0.00,0.00,31.4,11.7,227,19.1
2024-07-20T03:00,26.1,0.00,0.00,0.00,31.1,10.2,238,16.9
2024-07-20T04:00,26.0,0.00,0.00,0.00,31.0,9.4,268,14.8
2024-07-20T05:00,25.7,0.00,0.00,0.00,31.4,5.2,258,13.3
2024-07-20T06:00,27.0,0.00,0.00,0.00,33.2,3.4,212,7.6
2024-07-20T07:00,28.5,0.00,0.00,0.00,35.3,2.9,210,9.0
2024-07-20T08:00,29.9,0.00,0.00,0.00,37.1,2.2,180,10.1
2024-07-20T09:00,31.1,0.00,0.00,0.00,38.2,4.8,138,13.7
2024-07-20T10:00,33.2,0.00,0.00,0.00,40.7,3.6,96,14.8
2024-07-20T11:00,34.0,0.00,0.00,0.00,41.2,5.7,72,15.1
2024-07-20T12:00,34.6,0.00,0.00,0.00,43.4,3.6,84,15.8
2024-07-20T13:00,35.2,0.00,0.00,0.00,43.5,6.1,28,21.2
2024-07-20T14:00,34.7,0.60,0.00,0.60,40.7,14.7,11,25.6
2024-07-20T15:00,34.5,0.10,0.00,0.10,40.2,14.8,23,26.6
2024-07-20T16:00,33.1,0.30,0.00,0.30,38.2,17.2,61,27.7
2024-07-20T17:00,32.2,0.00,0.00,0.00,37.9,14.2,69,27.4
2024-07-20T18:00,30.7,0.00,0.00,0.00,35.7,20.1,80,29.9
2024-07-20T19:00,29.2,0.00,0.00,0.00,34.7,15.5,91,29.2
2024-07-20T20:00,28.4,0.00,0.00,0.00,33.2,15.2,104,22.3
2024-07-20T21:00,27.8,0.10,0.00,0.10,33.4,8.6,112,21.6
2024-07-20T22:00,27.4,1.40,0.00,1.40,32.6,10.8,75,13.7
2024-07-20T23:00,26.1,11.40,0.00,11.40,30.7,7.2,37,22.7
2024-07-21T00:00,25.7,3.40,0.00,3.40,30.9,4.1,105,11.5
2024-07-21T01:00,24.9,15.00,0.00,15.00,29.2,10.6,298,18.4
2024-07-21T02:00,25.2,0.70,0.00,0.70,30.7,2.6,164,15.8
2024-07-21T03:00,24.8,0.10,0.00,0.10,29.1,10.8,240,15.1
2024-07-21T04:00,25.0,0.10,0.00,0.10,30.5,2.8,310,15.8
2024-07-21T05:00,24.4,0.00,0.00,0.00,29.8,3.6,323,5.8
2024-07-21T06:00,25.4,0.00,0.00,0.00,31.0,2.2,9,7.6
2024-07-21T07:00,26.3,0.00,0.00,0.00,31.6,3.6,315,9.7
2024-07-21T08:00,27.8,0.00,0.00,0.00,32.9,5.0,291,13.7
2024-07-21T09:00,29.4,0.00,0.00,0.00,35.0,2.1,239,13.7
2024-07-21T10:00,30.7,0.00,0.00,0.00,37.1,5.7,198,16.9
2024-07-21T11:00,31.6,0.00,0.00,0.00,38.3,8.3,182,18.0
2024-07-21T12:00,32.1,0.00,0.00,0.00,38.7,10.8,184,21.6
2024-07-21T13:00,32.2,0.00,0.00,0.00,37.7,13.7,177,24.1
2024-07-21T14:00,32.0,0.00,0.00,0.00,36.2,17.7,186,29.2
2024-07-21T15:00,31.5,0.00,0.00,0.00,34.2,21.5,203,33.5
2024-07-21T16:00,31.1,0.00,0.00,0.00,33.7,21.4,205,33.8
2024-07-21T17:00,29.9,0.00,0.00,0.00,32.8,20.7,200,33.5
2024-07-21T18:00,28.7,0.00,0.00,0.00,31.9,18.9,194,31.0
2024-07-21T19:00,27.3,0.00,0.00,0.00,30.6,17.6,191,27.7
2024-07-21T20:00,26.5,0.00,0.00,0.00,30.0,16.3,194,25.2
2024-07-21T21:00,26.1,0.00,0.00,0.00,29.6,17.1,188,24.5
2024-07-21T22:00,26.4,0.00,0.00,0.00,29.3,20.0,187,28.8
2024-07-21T23:00,26.3,0.00,0.00,0.00,29.6,19.5,184,28.4
2024-07-22T00:00,26.4,0.00,0.00,0.00,30.3,19.1,181,28.4
2024-07-22T01:00,26.5,0.00,0.00,0.00,30.7,17.6,179,27.7
2024-07-22T02:00,26.4,0.00,0.00,0.00,31.0,12.7,209,25.2
2024-07-22T03:00,25.7,0.00,0.00,0.00,30.8,7.6,270,18.4
2024-07-22T04:00,25.2,0.00,0.00,0.00,30.5,7.3,327,10.1
2024-07-22T05:00,25.3,0.00,0.00,0.00,30.3,8.4,340,10.8
2024-07-22T06:00,26.1,0.00,0.00,0.00,30.6,12.0,327,17.3
2024-07-22T07:00,27.5,0.00,0.00,0.00,31.5,16.5,340,25.9
2024-07-22T08:00,28.6,0.00,0.00,0.00,33.1,15.6,345,26.6
2024-07-22T09:00,29.9,0.00,0.00,0.00,34.9,15.0,349,26.3
2024-07-22T10:00,32.8,0.00,0.00,0.00,39.0,9.0,5,19.4
2024-07-22T11:00,34.0,0.00,0.00,0.00,41.2,4.1,15,19.1
2024-07-22T12:00,34.6,0.00,0.00,0.00,42.0,1.4,90,13.7
2024-07-22T13:00,35.1,0.00,0.00,0.00,42.5,4.0,153,12.6
2024-07-22T14:00,34.9,0.00,0.00,0.00,42.0,9.5,171,19.1
2024-07-22T15:00,34.6,0.10,0.00,0.10,41.0,10.7,192,20.9
2024-07-22T16:00,34.3,0.00,0.00,0.00,39.9,10.3,192,20.2
2024-07-22T17:00,33.6,0.00,0.00,0.00,39.1,9.8,197,18.4
2024-07-22T18:00,32.4,0.00,0.00,0.00,38.5,8.3,178,16.2
2024-07-22T19:00,30.3,0.00,0.00,0.00,37.0,8.0,175,11.9
2024-07-22T20:00,29.0,0.00,0.00,0.00,35.7,7.9,183,11.5
2024-07-22T21:00,28.0,0.00,0.00,0.00,34.8,6.5,186,11.2
2024-07-22T22:00,27.1,0.00,0.00,0.00,30.5,20.6,43,31.0
2024-07-22T23:00,26.3,0.00,0.00,0.00,31.0,9.1,18,29.2
2024-07-23T00:00,26.1,0.00,0.00,0.00,30.9,8.5,298,12.6
2024-07-23T01:00,25.7,0.00,0.00,0.00,30.5,7.4,309,12.6
2024-07-23T02:00,25.6,0.00,0.00,0.00,30.1,7.4,317,10.1
2024-07-23T03:00,25.4,0.00,0.00,0.00,29.9,6.4,317,9.7
2024-07-23T04:00,25.2,0.00,0.00,0.00,29.6,6.6,311,8.3
2024-07-23T05:00,25.0,0.00,0.00,0.00,29.5,6.5,289,8.3
2024-07-23T06:00,26.6,0.00,0.00,0.00,31.8,4.7,274,8.6
2024-07-23T07:00,28.8,0.00,0.00,0.00,33.8,5.1,262,11.5
2024-07-23T08:00,30.3,0.00,0.00,0.00,35.6,3.6,233,11.9
2024-07-23T09:00,31.2,0.00,0.00,0.00,36.9,6.6,171,15.1
2024-07-23T10:00,31.3,0.00,0.00,0.00,37.6,11.9,175,23.8
2024-07-23T11:00,31.7,0.00,0.00,0.00,38.3,14.3,152,26.3
2024-07-23T12:00,32.2,0.00,0.00,0.00,38.7,15.3,146,28.1
2024-07-23T13:00,32.8,0.00,0.00,0.00,39.6,14.2,159,27.7
2024-07-23T14:00,33.3,0.00,0.00,0.00,39.7,13.9,170,26.3
2024-07-23T15:00,33.4,0.00,0.00,0.00,39.4,12.6,180,25.2
2024-07-23T16:00,33.3,0.00,0.00,0.00,38.5,12.8,169,23.0
2024-07-23T17:00,32.3,0.00,0.00,0.00,37.7,12.7,172,22.3
2024-07-23T18:00,31.1,0.00,0.00,0.00,36.9,10.3,168,20.9
2024-07-23T19:00,29.5,0.00,0.00,0.00,36.2,6.2,170,15.5
2024-07-23T20:00,29.1,0.00,0.00,0.00,35.8,6.1,220,8.3
2024-07-23T21:00,28.9,0.00,0.00,0.00,35.0,9.8,332,10.4
2024-07-23T22:00,27.9,0.00,0.00,0.00,31.6,21.1,327,27.0
2024-07-23T23:00,26.8,0.00,0.00,0.00,28.5,25.9,328,38.2
2024-07-24T00:00,26.4,0.00,0.00,0.00,29.0,17.6,334,37.1
2024-07-24T01:00,26.1,0.00,0.00,0.00,30.1,8.5,332,24.8
2024-07-24T02:00,25.9,0.00,0.00,0.00,30.3,6.7,216,11.2
2024-07-24T03:00,25.6,0.00,0.00,0.00,29.9,8.9,194,13.0
2024-07-24T04:00,25.5,0.00,0.00,0.00,30.4,7.3,169,12.2
2024-07-24T05:00,25.6,0.00,0.00,0.00,30.8,8.0,162,10.8
2024-07-24T06:00,26.5,0.00,0.00,0.00,32.5,6.8,180,11.5
2024-07-24T07:00,27.6,0.00,0.00,0.00,33.1,9.6,200,16.9
2024-07-24T08:00,29.2,0.00,0.00,0.00,35.4,6.4,218,17.3
2024-07-24T09:00,31.1,0.00,0.00,0.00,37.9,6.2,173,14.4
2024-07-24T10:00,33.3,0.00,0.00,0.00,39.7,7.6,199,16.6
2024-07-24T11:00,34.3,0.00,0.00,0.00,41.1,10.8,184,21.2
2024-07-24T12:00,34.9,0.00,0.00,0.00,40.4,16.1,164,27.7
2024-07-24T13:00,34.8,0.00,0.00,0.00,40.4,14.7,163,29.2
2024-07-24T14:00,34.4,0.00,0.00,0.00,40.7,8.4,160,26.3
2024-07-24T15:00,34.2,0.00,0.00,0.00,40.2,2.4,153,18.0
2024-07-24T16:00,33.6,0.00,0.00,0.00,38.8,7.9,16,13.0
2024-07-24T17:00,33.0,0.00,0.00,0.00,37.3,12.2,14,19.1
2024-07-24T18:00,31.8,0.00,0.00,0.00,35.3,16.5,11,24.1
2024-07-24T19:00,30.3,0.00,0.00,0.00,35.2,10.8,21,23.0
2024-07-24T20:00,29.4,0.00,0.00,0.00,34.4,10.7,12,14.8
2024-07-24T21:00,28.7,0.00,0.00,0.00,32.8,11.9,360,15.8
2024-07-24T22:00,29.2,0.00,0.00,0.00,36.0,1.6,243,2.2
2024-07-24T23:00,28.6,0.00,0.00,0.00,35.4,2.9,90,2.5
2024-07-25T00:00,28.1,0.00,0.00,0.00,33.9,7.6,85,9.4
2024-07-25T01:00,27.4,0.00,0.00,0.00,33.7,7.6,90,10.8
2024-07-25T02:00,27.0,0.00,0.00,0.00,34.1,3.9,112,10.1
2024-07-25T03:00,27.2,0.00,0.00,0.00,34.5,2.3,39,4.7
2024-07-25T04:00,26.9,0.00,0.00,0.00,33.4,6.7,54,8.6
2024-07-25T05:00,27.0,0.00,0.00,0.00,33.5,5.9,11,9.0
2024-07-25T06:00,27.6,0.00,0.00,0.00,32.1,10.1,360,14.4
2024-07-25T07:00,28.3,0.00,0.00,0.00,31.7,12.0,344,19.8
2024-07-25T08:00,29.3,0.00,0.00,0.00,33.1,12.4,324,20.9
2024-07-25T09:00,31.1,0.00,0.00,0.00,35.0,12.4,334,23.4
2024-07-25T10:00,32.8,0.00,0.00,0.00,38.8,3.1,225,17.3
2024-07-25T11:00,33.5,0.00,0.00,0.00,39.7,7.2,177,17.3
2024-07-25T12:00,33.7,0.20,0.00,0.20,39.4,13.8,171,26.3
2024-07-25T13:00,33.8,0.00,0.00,0.00,38.7,14.2,171,26.6
2024-07-25T14:00,34.1,0.00,0.00,0.00,40.2,6.6,171,25.9
2024-07-25T15:00,34.0,0.00,0.00,0.00,38.8,8.9,194,19.4
2024-07-25T16:00,34.0,0.00,0.00,0.00,39.8,2.3,321,17.6
2024-07-25T17:00,33.3,0.00,0.00,0.00,37.9,8.7,343,13.7
2024-07-25T18:00,31.5,0.00,0.00,0.00,36.8,9.4,356,14.0
2024-07-25T19:00,28.8,0.00,0.00,0.00,32.1,19.4,350,27.7
2024-07-25T20:00,27.1,0.00,0.00,0.00,31.3,10.8,2,28.4
2024-07-25T21:00,26.8,0.00,0.00,0.00,31.9,6.8,357,15.1
2024-07-25T22:00,27.4,0.00,0.00,0.00,32.3,13.7,358,23.8
2024-07-25T23:00,26.9,0.00,0.00,0.00,32.1,8.4,317,19.4
2024-07-26T00:00,26.7,0.00,0.00,0.00,32.3,4.3,312,12.2
2024-07-26T01:00,26.4,0.00,0.00,0.00,31.6,6.6,261,9.7
2024-07-26T02:00,26.5,0.00,0.00,0.00,32.3,1.1,162,9.4
2024-07-26T03:00,26.1,0.00,0.00,0.00,31.5,5.0,69,6.1
2024-07-26T04:00,26.0,0.00,0.00,0.00,31.4,4.8,42,6.5
2024-07-26T05:00,25.8,0.00,0.00,0.00,30.6,9.2,21,12.6
2024-07-26T06:00,26.5,0.00,0.00,0.00,32.1,5.0,30,12.6
2024-07-26T07:00,28.0,0.00,0.00,0.00,33.7,3.5,24,9.4
2024-07-26T08:00,29.7,0.00,0.00,0.00,35.8,1.4,90,10.8
2024-07-26T09:00,30.8,0.00,0.00,0.00,37.2,1.3,124,9.7
2024-07-26T10:00,32.4,0.00,0.00,0.00,38.7,8.3,185,19.1
2024-07-26T11:00,33.5,0.00,0.00,0.00,40.2,8.4,173,19.1
2024-07-26T12:00,34.3,0.00,0.00,0.00,40.2,12.0,171,23.4
2024-07-26T13:00,34.8,0.00,0.00,0.00,39.8,14.9,188,27.4
2024-07-26T14:00,34.9,0.00,0.00,0.00,40.1,11.9,180,27.0
2024-07-26T15:00,35.0,0.00,0.00,0.00,38.5,12.8,170,23.4
2024-07-26T16:00,34.9,0.00,0.00,0.00,38.5,11.9,182,23.8
2024-07-26T17:00,34.1,0.00,0.00,0.00,38.3,10.5,174,20.9
2024-07-26T18:00,31.9,0.00,0.00,0.00,36.9,14.8,174,22.7
2024-07-26T19:00,30.9,0.00,0.00,0.00,37.6,7.2,207,22.3
2024-07-26T20:00,30.4,0.00,0.00,0.00,37.9,4.2,329,10.1
2024-07-26T21:00,29.8,0.00,0.00,0.00,36.2,7.9,344,10.1
2024-07-26T22:00,28.6,0.40,0.00,0.40,33.7,16.5,23,27.4
2024-07-26T23:00,28.0,0.70,0.00,0.70,33.9,8.8,9,23.4
2024-07-27T00:00,27.7,0.10,0.00,0.10,34.3,4.2,290,12.2
2024-07-27T01:00,27.5,0.00,0.00,0.00,33.6,6.4,232,9.0
2024-07-27T02:00,27.1,0.00,0.00,0.00,33.3,5.3,242,9.0
2024-07-27T03:00,26.8,0.00,0.00,0.00,32.6,6.8,238,9.0
2024-07-27T04:00,26.5,0.00,0.00,0.00,32.0,7.1,240,10.8
2024-07-27T05:00,26.2,0.00,0.00,0.00,32.1,3.7,241,9.7
2024-07-27T06:00,27.2,0.00,0.00,0.00,33.7,0.5,225,5.0
2024-07-27T07:00,29.0,0.00,0.00,0.00,35.3,2.3,141,7.9
2024-07-27T08:00,30.4,0.00,0.00,0.00,36.3,3.8,139,11.9
2024-07-27T09:00,31.6,0.00,0.00,0.00,37.4,5.9,128,15.5
2024-07-27T10:00,32.7,0.00,0.00,0.00,38.6,10.3,144,21.6
2024-07-27T11:00,33.4,0.00,0.00,0.00,40.0,10.1,145,22.0
2024-07-27T12:00,34.3,0.00,0.00,0.00,41.1,11.1,144,23.4
2024-07-27T13:00,35.1,0.00,0.00,0.00,41.3,11.7,146,24.1
2024-07-27T14:00,35.7,0.00,0.00,0.00,40.8,12.7,151,24.5
2024-07-27T15:00,35.1,0.10,0.00,0.10,39.3,12.0,171,25.6
2024-07-27T16:00,34.6,0.00,0.00,0.00,39.5,7.7,169,23.0
2024-07-27T17:00,33.5,0.00,0.00,0.00,38.6,7.1,156,15.8
2024-07-27T18:00,32.9,0.00,0.00,0.00,38.7,3.8,139,13.3
2024-07-27T19:00,31.6,0.00,0.00,0.00,37.2,8.3,92,11.5
2024-07-27T20:00,30.3,0.00,0.00,0.00,36.1,9.4,86,13.7
2024-07-27T21:00,29.2,0.00,0.00,0.00,35.0,9.7,75,14.0
2024-07-27T22:00,29.0,0.00,0.00,0.00,35.4,8.4,97,12.6
2024-07-27T23:00,28.2,0.00,0.00,0.00,34.2,7.8,103,12.6
2024-07-28T00:00,27.5,0.00,0.00,0.00,32.9,9.4,92,13.7
2024-07-28T01:00,27.0,0.00,0.00,0.00,32.8,5.0,60,13.7
2024-07-28T02:00,26.7,0.00,0.00,0.00,32.2,6.5,6,8.6
2024-07-28T03:00,26.5,0.00,0.00,0.00,32.0,6.4,344,10.8
2024-07-28T04:00,26.3,0.00,0.00,0.00,32.1,4.8,318,9.0
2024-07-28T05:00,26.2,0.00,0.00,0.00,32.2,4.3,312,6.1
2024-07-28T06:00,26.8,0.00,0.00,0.00,32.9,2.6,326,7.6
2024-07-28T07:00,28.2,0.00,0.00,0.00,34.5,0.8,207,7.2
2024-07-28T08:00,29.9,0.00,0.00,0.00,36.0,2.9,180,11.2
2024-07-28T09:00,31.7,0.00,0.00,0.00,37.8,4.0,180,14.0
2024-07-28T10:00,35.4,0.00,0.00,0.00,39.9,10.4,346,21.2
2024-07-28T11:00,36.6,0.00,0.00,0.00,41.7,7.9,3,23.0
2024-07-28T12:00,37.4,0.00,0.00,0.00,43.2,4.7,356,20.2
2024-07-28T13:00,37.5,0.00,0.00,0.00,43.5,0.8,333,19.1
2024-07-28T14:00,37.0,0.00,0.00,0.00,41.8,10.4,194,21.2
2024-07-28T15:00,35.7,1.10,0.00,1.10,39.8,16.3,223,29.2
2024-07-28T16:00,35.4,0.00,0.00,0.00,39.3,14.8,225,29.5
2024-07-28T17:00,35.1,0.00,0.00,0.00,38.4,15.4,217,26.6
2024-07-28T18:00,33.2,0.00,0.00,0.00,35.7,18.8,209,29.2
2024-07-28T19:00,31.2,0.00,0.00,0.00,34.4,16.3,215,28.8
2024-07-28T20:00,30.4,0.00,0.00,0.00,34.7,12.7,227,24.1
2024-07-28T21:00,30.1,0.00,0.00,0.00,35.4,9.3,234,18.4
2024-07-28T22:00,30.0,0.00,0.00,0.00,35.2,7.9,240,16.6
2024-07-28T23:00,30.1,0.00,0.00,0.00,35.8,6.6,311,11.5
2024-07-29T00:00,30.6,0.00,0.00,0.00,33.9,13.4,340,17.3
2024-07-29T01:00,30.2,0.00,0.00,0.00,32.4,18.0,331,25.9
2024-07-29T02:00,29.4,0.00,0.00,0.00,31.6,17.9,330,25.6
2024-07-29T03:00,29.0,0.00,0.00,0.00,31.1,18.0,331,25.6
2024-07-29T04:00,28.7,0.00,0.00,0.00,31.0,16.3,342,25.6
2024-07-29T05:00,28.2,0.00,0.00,0.00,31.2,12.4,352,23.0
2024-07-29T06:00,29.0,0.00,0.00,0.00,33.0,7.3,349,17.3
2024-07-29T07:00,30.7,0.00,0.00,0.00,34.4,7.6,5,14.4
2024-07-29T08:00,32.2,0.00,0.00,0.00,36.1,6.6,29,15.8
2024-07-29T09:00,33.5,0.00,0.00,0.00,37.8,4.8,63,15.8
2024-07-29T10:00,36.2,0.00,0.00,0.00,40.8,4.1,45,16.9
2024-07-29T11:00,37.1,0.00,0.00,0.00,42.0,6.1,152,16.9
2024-07-29T12:00,37.8,0.00,0.00,0.00,41.5,14.8,176,27.7
2024-07-29T13:00,38.1,0.00,0.00,0.00,41.0,18.8,192,34.2
2024-07-29T14:00,38.3,0.00,0.00,0.00,40.6,23.0,190,37.8
2024-07-29T15:00,36.9,0.00,0.00,0.00,37.6,29.0,194,46.4
2024-07-29T16:00,35.9,0.00,0.00,0.00,36.2,28.5,193,46.8
2024-07-29T17:00,34.3,0.00,0.00,0.00,35.1,27.3,189,45.0
2024-07-29T18:00,32.6,0.00,0.00,0.00,34.0,23.5,185,42.5
2024-07-29T19:00,31.0,0.00,0.00,0.00,33.0,20.4,189,35.3
2024-07-29T20:00,30.1,0.00,0.00,0.00,32.8,18.0,192,30.6
2024-07-29T21:00,29.6,0.00,0.00,0.00,32.6,16.7,194,27.4
2024-07-29T22:00,29.5,0.00,0.00,0.00,33.8,12.7,209,24.1
2024-07-29T23:00,29.0,0.00,0.00,0.00,33.7,11.7,214,19.8
2024-07-30T00:00,28.5,0.00,0.00,0.00,34.0,8.4,230,18.0
2024-07-30T01:00,28.9,0.00,0.00,0.00,34.1,6.9,298,13.0
2024-07-30T02:00,29.3,0.00,0.00,0.00,32.1,14.1,341,19.4
2024-07-30T03:00,28.7,0.00,0.00,0.00,30.9,18.0,348,25.6
2024-07-30T04:00,28.5,0.00,0.00,0.00,30.2,19.5,348,27.7
2024-07-30T05:00,28.4,0.00,0.00,0.00,30.1,18.2,351,28.8
2024-07-30T06:00,29.6,0.00,0.00,0.00,31.6,16.4,345,27.4
2024-07-30T07:00,31.8,0.00,0.00,0.00,32.8,21.8,347,33.5
2024-07-30T08:00,34.1,0.00,0.00,0.00,34.0,28.1,350,43.2
2024-07-30T09:00,35.9,0.00,0.00,0.00,35.9,27.7,351,45.0
2024-07-30T10:00,37.7,0.00,0.00,0.00,38.1,26.0,343,42.8
2024-07-30T11:00,38.8,0.00,0.00,0.00,40.1,24.1,325,42.1
2024-07-30T12:00,38.8,0.00,0.00,0.00,41.6,16.6,304,40.0
2024-07-30T13:00,38.0,0.50,0.00,0.50,41.8,10.4,270,31.3
2024-07-30T14:00,36.8,0.00,0.00,0.00,40.5,8.8,261,23.0
2024-07-30T15:00,34.6,0.80,0.00,0.80,37.8,15.8,204,26.6
2024-07-30T16:00,33.2,1.20,0.00,1.20,36.9,14.3,245,27.7
2024-07-30T17:00,33.1,0.10,0.00,0.10,36.1,16.6,222,25.9
2024-07-30T18:00,32.6,0.00,0.00,0.00,35.5,16.4,218,27.0
2024-07-30T19:00,31.5,0.00,0.00,0.00,34.9,14.4,217,24.8
2024-07-30T20:00,30.6,0.00,0.00,0.00,34.1,16.0,203,23.8
2024-07-30T21:00,29.6,0.00,0.00,0.00,33.7,13.0,214,23.4
2024-07-30T22:00,28.0,0.00,0.00,0.00,32.2,13.9,233,24.1
2024-07-30T23:00,28.3,0.00,0.00,0.00,32.4,14.8,214,21.6
2024-07-31T00:00,28.1,0.00,0.00,0.00,32.3,12.5,219,21.6
2024-07-31T01:00,28.1,0.00,0.00,0.00,32.9,8.7,210,18.0
2024-07-31T02:00,27.9,0.00,0.00,0.00,33.1,7.1,210,12.2
2024-07-31T03:00,27.5,0.00,0.00,0.00,32.7,7.4,194,10.1
2024-07-31T04:00,27.1,0.00,0.00,0.00,32.0,10.0,201,14.0
2024-07-31T05:00,27.0,0.00,0.00,0.00,32.2,8.4,220,14.4
2024-07-31T06:00,27.5,0.00,0.00,0.00,33.0,6.6,248,12.6
2024-07-31T07:00,29.3,0.00,0.00,0.00,35.1,3.2,243,12.2
2024-07-31T08:00,30.7,0.00,0.00,0.00,36.2,2.7,113,10.8
2024-07-31T09:00,32.0,0.00,0.00,0.00,37.5,1.8,90,11.9
2024-07-31T10:00,33.1,0.00,0.00,0.00,37.5,11.8,40,25.2
2024-07-31T11:00,34.0,0.10,0.00,0.10,38.8,11.8,31,27.7
2024-07-31T12:00,34.9,0.00,0.00,0.00,39.3,11.6,36,28.1
2024-07-31T13:00,35.8,0.00,0.00,0.00,39.8,12.5,33,25.6
2024-07-31T14:00,36.4,0.00,0.00,0.00,39.6,14.8,39,28.1
2024-07-31T15:00,35.7,0.00,0.00,0.00,38.1,15.2,54,28.8
2024-07-31T16:00,32.4,0.30,0.00,0.30,34.2,21.5,104,34.6
2024-07-31T17:00,31.7,0.00,0.00,0.00,34.1,19.2,128,35.6
2024-07-31T18:00,31.4,0.00,0.00,0.00,34.0,18.0,127,31.0
2024-07-31T19:00,30.1,0.00,0.00,0.00,33.2,15.4,123,28.4
2024-07-31T20:00,29.4,0.00,0.00,0.00,33.2,11.2,96,25.2
2024-07-31T21:00,27.8,0.50,0.00,0.50,32.3,9.3,13,20.9
2024-07-31T22:00,28.6,0.00,0.00,0.00,32.9,6.6,315,9.7
2024-07-31T23:00,27.3,0.00,0.00,0.00,31.2,11.9,325,17.6
2024-08-01T00:00,26.6,0.00,0.00,0.00,30.4,13.2,349,19.4
2024-08-01T01:00,26.1,0.00,0.00,0.00,30.2,12.5,348,20.2
2024-08-01T02:00,25.7,0.00,0.00,0.00,29.9,11.8,348,18.7
2024-08-01T03:00,25.5,0.00,0.00,0.00,29.5,12.0,351,17.6
2024-08-01T04:00,25.3,0.00,0.00,0.00,29.3,10.5,356,17.6
2024-08-01T05:00,25.0,0.00,0.00,0.00,29.1,9.8,352,15.1
